x,y
4.818170487,4.818524558
4.822743116,4.823276861
4.827312983,4.82803182
4.832018441,4.832933644
4.836582696,4.837693989
4.841144185,4.842456986
4.845841006,4.847367086
4.850396874,4.85213546
4.854949971,4.856906481
4.859638141,4.861824843
4.864185608,4.866601231
4.8687303,4.871380261
4.873409805,4.876306871
4.877948857,4.881091258
4.882485129,4.885878283
4.887155955,4.890813125
4.891686579,4.895605497
4.896214419,4.900400502
4.900876551,4.90534356
4.905398732,4.910143902
4.909918125,4.914946871
4.914571549,4.91989813
4.919085274,4.924706427
4.923596204,4.929517345
4.92825103,4.934481487
4.932772739,4.939297141
4.937297728,4.944109711
4.94196502,4.949065803
4.946499422,4.953872054
4.951038081,4.958674285
4.955718723,4.963617828
4.960268401,4.968413147
4.964823815,4.97320311
4.969526781,4.978134448
4.974099332,4.982913326
4.978679533,4.987684869
4.982891141,4.99206879
4.986192882,4.995509052
4.988716701,4.998145418
4.990516762,5.000031336
4.991504285,5.001073465
4.991736538,5.001326353
4.991736628,5.001326346
