x,y
4.637272611,4.470574728
4.640859824,4.4761206
4.644450243,4.481664397
4.648152815,4.487374014
4.651749741,4.492913591
4.65534987,4.498451085
4.659062441,4.504154204
4.662669069,4.509687467
4.666278895,4.515218642
4.670001455,4.520915244
4.673617773,4.526442177
4.677237286,4.531967016
4.680969823,4.537657085
4.68459582,4.54317767
4.68822501,4.548696157
4.691967512,4.554379675
4.695603179,4.559893897
4.699242033,4.565406015
4.70299449,4.571082964
4.706639815,4.576590806
4.710288324,4.582096538
4.714050724,4.587766902
4.717705696,4.593268347
4.721363848,4.598767676
4.72513618,4.604431438
4.728800787,4.609926468
4.732468572,4.615419377
4.736250823,4.621076519
4.739925054,4.626565117
4.743602458,4.63205159
4.747394617,4.637702093
4.751078461,4.643184243
4.754765474,4.648664261
4.758567528,4.654308109
4.762260972,4.659783793
4.765957582,4.66525734
4.76976952,4.670894515
4.773472554,4.676363717
4.777178749,4.681830776
4.78100056,4.68746126
4.784713171,4.692923963
4.788428941,4.698384517
4.792260611,4.704008294
4.795982789,4.709464481
4.799708122,4.714918514
4.803549642,4.720535566
4.807281376,4.725985221
4.81101626,4.731432717
4.814867617,4.737043028
4.818608895,4.742486134
4.822353321,4.747927076
4.826214503,4.753530629
4.829965314,4.75896717
4.833719269,4.764401541
4.837590266,4.769998318
4.841350598,4.775428277
4.84511407,4.78085606
4.848994869,4.786446044
4.852764711,4.791869405
4.856537688,4.797290584
4.860428276,4.802873757
4.864207615,4.808290502
4.867990086,4.813705059
4.871890452,4.819281405
4.875679276,4.824691517
4.879471229,4.830099437
4.883381359,4.835668937
4.887179658,4.8410724
4.89098108,4.846473665
4.894900963,4.852036303
4.898708724,4.8574331
4.902519604,4.862827694
4.906449228,4.868383453
4.910266439,4.873773568
4.914086767,4.879161474
4.918026119,4.884710338
4.921852769,4.890093754
4.925682532,4.895474956
4.929631602,4.901016908
4.93346768,4.906393609
4.937306866,4.911768092
4.941265641,4.917303114
4.945111135,4.922673084
4.948959733,4.92804083
4.952928201,4.933568906
4.956783099,4.938932129
4.960641097,4.944293122
4.964619246,4.949814235
4.968483536,4.955170694
4.972350922,4.960524918
4.976338739,4.96603905
4.980212408,4.971388728
4.98408917,4.976736166
4.988086642,4.9822433
4.991418377,4.987037672
4.993694716,4.990764589
4.995102601,4.993484342
4.995689112,4.995034788
4.995832764,4.995525384
4.995832924,4.995525215
4.995832922,4.995525229
4.995832891,4.995525276
4.995832859,4.995525325
4.995832828,4.995525372
4.995832799,4.995525416
4.995832768,4.995525464
4.995832732,4.995525517
4.995832697,4.995525571
4.99583266,4.995525627
4.995832624,4.995525681
4.995832589,4.995525736
4.995832552,4.995525792
4.995832516,4.995525847
4.99583248,4.995525901
4.995832444,4.995525958
4.995832408,4.995526012
4.995832372,4.995526067
4.995832336,4.995526123
4.9958323,4.995526178
4.995832264,4.995526232
4.995832227,4.995526288
4.995832192,4.995526343
4.995832156,4.995526398
4.995832119,4.995526454
4.995832084,4.995526509
4.995832048,4.995526563
4.995832011,4.995526619
4.995831976,4.995526674
4.99583194,4.995526729
4.995831903,4.995526785
4.995831867,4.99552684
4.995831832,4.995526894
4.995831795,4.99552695
4.995831759,4.995527005
4.995831724,4.99552706
4.995831687,4.995527116
4.995831651,4.995527171
4.995831616,4.995527225
4.995831579,4.995527281
4.995831543,4.995527336
4.995831508,4.995527391
4.995831471,4.995527447
4.995831435,4.995527502
4.995831399,4.995527556
4.995831363,4.995527612
4.995831327,4.995527667
4.995831291,4.995527722
4.995831255,4.995527778
4.995831219,4.995527833
4.995831183,4.995527887
4.995831146,4.995527943
4.995831111,4.995527998
4.995831075,4.995528053
4.995831038,4.995528109
4.995831003,4.995528163
4.995830967,4.995528218
4.99583093,4.995528274
4.995830895,4.995528329
4.995830859,4.995528384
4.995830822,4.99552844
4.995830786,4.995528494
4.995830751,4.995528549
4.995830714,4.995528605
4.995830678,4.99552866
4.995830643,4.995528715
4.995830606,4.995528771
4.99583057,4.995528825
4.995830535,4.99552888
4.995830498,4.995528936
4.995830462,4.995528991
4.995830427,4.995529046
4.99583039,4.995529102
4.995830354,4.995529156
4.995830318,4.995529211
4.995830282,4.995529267
