x,y
4.876326944,4.903149878
4.88113013,4.907689462
4.886083815,4.912361397
4.890896586,4.916890846
4.895714984,4.921415691
4.900684834,4.92607188
4.905513771,4.930585502
4.910349115,4.935094114
4.915337089,4.939732833
4.920184252,4.944228771
4.925038943,4.948719185
4.930047779,4.953338111
4.934916082,4.957813816
4.93979263,4.962282914
4.9448248,4.966878907
4.949716542,4.971331412
4.954620812,4.975777758
4.95968457,4.980347326
4.964609665,4.984771085
4.968989932,4.988639709
4.972386672,4.991510354
4.974598518,4.993264692
4.975737979,4.994131689
4.975908906,4.99426041
4.975908902,4.994260348
4.975908881,4.994260399
4.975908854,4.994260462
4.975908828,4.994260524
